CorelogicDataId,Usage
506428021,2
506428044,2
506428045,2
506428047,2
506428059,2
506428227,2
506428302,2
506428309,2
506428323,2
506428433,2
506428455,2
506428475,2
506428516,2
506428675,2
506428712,2
506428835,2
506428888,2
506429016,2
506429022,3
506429037,2
506429106,2
506429117,2
506429120,2
506429200,2
506429218,2
506429301,4
506429307,2
506429316,2
506429332,2
506429402,2
506429406,2
506429455,2
506429456,2
506429590,2
506429634,2
506429656,2
506429698,2
506429753,2
506429831,2
506429845,2
506429966,2
506429971,2
506430113,2
506430185,3
506430202,2
506430227,2
506430296,3
506430398,2
506430456,5
506430477,2
506430547,2
506430671,2
506430716,2
506430808,2
506430824,2
506430853,2
506430912,2
506430961,2
506431119,2
506431177,2
506431196,2
506431256,2
506431284,2
506431327,2
506431338,2
506431340,2
506431366,2
506431375,2
506431451,2
506431552,2
506431654,2
506431733,2
506431754,2
506431814,2
506431856,2
506431879,2
506431937,2
506431976,2
506431988,2
506432125,2
506432152,2
506432276,2
506432282,2
506432345,2
506432352,2
506432376,2
506432405,2
506432539,2
506432563,2
506432775,2
506432806,2
506433045,2
506433113,2
506433136,2
506433218,2
506433284,2
506433371,2
506433392,2
506433393,2
506433467,2
506433516,2
506433540,2
506433582,2
506433755,3
506433770,2
506433865,2
506433951,2
506434008,2
506434077,2
506434088,2
506434125,2
506434182,2
506434219,2
506434381,2
506434416,2
506434428,2
506434522,2
506434557,2
506434612,2
506434675,2
506434719,2
506434720,2
506434744,2
506434758,2
506434862,2
506434907,2
506435025,2
506435050,2
506435057,2
506435166,2
506435207,2
506435257,2
506435315,2
506435336,2
506435428,2
506435439,3
506435541,2
506435626,2
506435715,2
506435829,2
506435889,2
506436051,2
506436073,2
506436263,2
506436499,2
506436517,2
506436533,2
506436551,2
506436606,2
506436662,2
506436674,2
506436684,2
506436688,2
506436717,2
506436740,2
506436846,2
506436924,2
506436963,2
506436999,2
506437267,2
506437269,2
506437271,2
506437322,2
506437349,2
506437447,2
506437486,2
506437520,2
506437657,2
506437684,2
506437759,2
506437801,2
506437954,2
506437976,2
506437999,2
506438011,2
506438109,2
506438163,2
506438256,2
506438624,2
506438679,3
506438782,2
506438911,2
506438992,2
506439024,2
506439147,2
506439190,2
506439212,2
506439271,2
506439288,2
506439303,2
506439311,2
506439596,2
506439738,2
506439783,2
506439794,2
506439927,2
506440023,2
506440029,2
506440117,2
506440191,2
506440437,3
506440539,2
506440545,2
506440709,2
506440740,2
506440742,2
506440777,2
506441073,2
506441101,2
506441154,2
506441268,2
506441409,2
506441471,2
506441600,2
506441641,2
506441712,2
506441809,2
506441862,2
506441895,3
506442044,2
506442158,2
506442178,2
506442259,2
506442263,2
506442276,2
506442476,2
506442558,2
506442584,2
506442650,2
506442677,2
506442711,2
506442750,2
506442817,2
506442823,2
506442986,2
506443259,2
506443308,2
506443346,2
506443409,2
506443501,2
506443538,2
506443571,2
506443588,2
506443592,2
506443617,2
506443797,2
506443833,2
506443974,2
506443978,2
506444110,2
506444265,2
506444336,2
506444511,2
506444684,2
506444721,2
506444884,3
506444903,2
506445036,2
506445046,2
506445373,2
506445394,2
506445429,2
506445528,2
506445548,2
506445575,2
506445585,2
506445639,2
506445651,2
506445666,2
506445695,4
506445819,2
506445853,2
506445882,2
506445935,2
506445936,2
506445937,2
506445990,2
506446041,2
506446047,2
506446061,2
506446065,2
506446084,2
506446243,2
506446261,2
506446290,2
506446291,2
506446339,2
506446398,2
506446543,2
506446573,2
506446613,2
506446615,2
506446653,2
506446676,2
506446801,2
506446866,2
506446987,2
506447107,2
506447149,2
506447202,2
506447261,2
506447301,2
506447332,2
506447380,2
506447465,2
506447563,2
506447736,2
506447746,2
506447748,2
506447853,2
506447933,2
506447992,2
506448175,2
506448212,2
506448240,2
506448280,2
506448522,2
506448625,2
506448954,2
506449056,2
506449190,2
506449200,2
506449218,2
506449368,2
506449536,2
506449579,2
506449598,2
506449674,2
506449690,2
506449763,2
506449801,2
506449904,2
506450050,2
506450096,2
506450117,2
506450175,2
506453016,2
506453069,2
506453182,2
506453215,2
506453257,2
506453328,2
506453409,2
506453492,2
506453509,2
506453596,2
506453782,2
506453912,2
506453914,2
506453982,2
506454052,2
506454180,2
506454211,2
506454252,2
506454337,2
506454349,2
506454353,2
506454402,2
506454405,2
506454473,2
506454707,2
506454715,2
506454808,2
506454842,2
506454957,2
506454960,2
506454991,2
506455040,2
506455200,2
506455246,2
506455277,2
506455357,2
506455463,2
506455568,2
506455628,2
506455658,2
506455680,2
506455823,2
506455824,2
506455940,2
506456034,2
506456211,2
506456226,2
506456277,2
506456499,2
506456503,2
506456516,2
506456549,2
506456610,2
506456650,2
506456740,2
506456817,2
506456864,2
506456879,2
506457179,2
506457191,2
506457288,2
506457454,2
506457482,2
506457561,2
506457635,2
506457790,2
506457884,2
506457934,5
506458046,2
506458074,2
506458178,2
506458289,2
506458327,2
506458370,5
506458373,6
506458389,2
506458396,2
506458411,2
506458467,2
506458518,2
506458529,2
506458707,2
506458813,2
506458913,2
506459038,2
506459039,2
506459128,2
506459137,2
506459138,2
506459200,2
506459331,2
506459351,2
506459355,2
506459436,2
506459485,2
506459568,2
506459689,2
506459805,2
506459820,2
506459863,2
506460082,2
506460101,2
506460214,2
506460220,2
506460339,2
506460373,2
506462203,2
506462208,2
506462279,2
506462299,2
506462317,2
506462332,2
506462473,2
506462611,2
506462615,2
506462706,2
506462766,2
506462909,2
506463060,2
506463218,2
506463334,4
506463346,2
506463597,2
506463675,2
506463798,2
506463801,2
506464092,2
506464128,2
506464238,2
506464252,2
506464265,2
506464268,2
506464278,2
506464427,2
506464512,2
506464556,2
506464570,2
506464591,2
506464663,2
506465034,2
506465038,2
506465177,3
506465187,2
506465240,2
506465282,2
506465321,3
506465397,2
506465408,3
506465436,2
506465439,2
506465501,2
506465542,2
506465573,2
506465658,2
506465698,2
506465706,2
506465820,2
506465873,2
506465908,2
506465957,2
506466060,2
506466140,2
506466147,2
506466215,2
506466304,2
506466397,3
506466414,2
506466508,2
506466750,2
506466802,2
506466847,2
506466912,2
506466918,2
506467031,2
506467162,2
506467280,2
506467281,2
506467283,2
506467306,2
506467365,2
506467405,2
506467444,2
506467515,2
506467567,2
506467647,2
506467650,2
506467677,2
506467684,2
506467700,2
506467716,2
506467836,2
506467928,3
506468022,2
506468149,2
506468236,2
506468509,2
506468543,2
506468559,2
506468627,2
506468668,2
506468748,2
506468959,2
506468974,2
506469028,3
506469067,2
506469160,2
506469223,2
506469302,2
506469370,2
506469506,2
506469535,2
506469555,2
506469624,2
506469728,2
506469785,2
506469825,2
506469925,2
506469932,2
506469992,2
506470035,2
506470265,2
506470350,2
506470371,2
506470376,2
506470377,2
506470428,2
506470439,2
506470618,2
506470789,2
506470822,2
506470987,2
506471146,2
506471167,2
506471176,2
506471313,2
506471332,2
506471446,2
506471513,2
506471521,2
506471560,2
506471863,3
506472015,2
506472017,2
506472223,2
506472253,2
506472418,2
506472426,2
506472483,2
506472490,2
506472496,2
506472543,2
506472702,2
506472728,2
506472750,2
506472764,2
506472877,2
506472904,2
506472925,2
506472969,2
506473080,2
506473197,2
506473219,2
506473386,2
506473420,2
506473546,2
506473592,2
506473593,2
506473620,2
506473684,2
506473766,2
506473907,2
506473927,2
506473981,2
506474112,2
506474251,2
506474392,2
506474394,2
506474502,2
506474553,2
506474593,2
506474618,2
506474794,2
506474882,2
506474920,2
506474946,2
506475039,2
506475048,2
506475178,2
506475190,2
506475274,2
506475376,2
506475478,2
506475637,2
506475668,2
506475724,2
506475863,2
506475864,2
506475892,2
506475911,2
506475948,2
506476048,2
506476164,2
506476253,2
506476431,2
506476473,2
506476486,2
506476691,2
506476836,2
506476872,2
506476889,2
506476930,2
506477005,2
506477144,2
506477174,2
506477201,2
506477285,2
506477306,2
506477364,2
506477484,2
506477580,2
506477606,2
506477699,2
506477767,2
506477874,2
506477947,2
506477955,2
506478014,2
506478036,2
506478238,2
506478239,2
506478353,2
506478356,2
506478416,2
506478480,2
506478500,2
506478570,2
506478576,2
506478603,2
506478704,2
506478717,2
506478728,2
506478741,2
506478753,2
506478768,2
506479229,2
506479243,2
506479343,2
506479468,2
506479482,2
506479657,2
506479714,2
506479853,2
506479980,2
506480012,2
506480112,2
506480157,2
506480224,2
506480233,2
506480241,2
506480505,2
506480546,2
506480603,2
506480629,2
506480655,2
506480729,2
506481002,2
506481010,2
506481123,3
506481354,2
506481372,2
506481427,2
506481436,2
506481579,2
506481607,2
506481626,2
506481676,2
506481787,2
506481836,2
506481897,2
506481904,2
506481958,2
506482172,2
506482286,2
506482326,2
506482362,2
506482369,2
506482446,2
506482478,2
506482508,2
506482638,2
506482669,2
506482882,2
506482967,2
506483037,2
506483085,2
506483244,2
506483426,2
506483451,2
506483497,2
506483516,2
506483597,2
506483616,2
506483681,2
506483809,2
506483816,2
506483835,2
506483920,2
506483967,2
506483969,2
506484013,2
506484042,2
506484142,2
506484161,2
506484328,2
506484362,2
506484449,2
506484549,2
506484557,2
506484672,2
506484708,2
506484750,2
506484790,2
506484851,2
506484922,2
506484927,2
506485026,2
506485063,2
506485173,3
506485234,2
506485350,2
506485483,2
506485585,2
506485586,2
506485605,2
506485683,2
506485953,2
506485985,2
506486156,2
506486193,2
506486209,2
506486290,2
506486441,2
506486533,2
506486579,2
506486615,2
506486663,2
506486668,2
506486689,2
506486704,2
506486829,2
506486905,2
506486911,2
506486941,2
506487024,2
506487025,2
506487068,2
506487084,2
506487161,2
506487308,2
506487541,2
506487555,2
506487611,2
506487689,2
506487704,2
506487810,2
506487855,2
506487896,2
506487912,2
506488041,2
506488106,2
506488130,2
506488258,2
506488284,2
506488315,2
506488321,2
506488415,2
506488418,2
506488538,2
506490359,2
506490376,2
506490383,3
506490500,4
506490588,2
506490640,2
506490820,2
506490843,2
506490845,2
506490857,2
506490922,2
506490993,2
506491102,2
506491118,2
506491142,2
506491205,2
506491206,2
506491224,2
506491408,2
506491419,2
506491616,2
506491620,2
506491675,2
506491730,2
506491739,2
506491813,2
506492057,2
506492130,2
506492181,2
506492403,2
506492425,2
506492515,2
506492527,2
506492548,2
506492669,2
506492733,3
506492757,2
506492794,2
506492918,5
506493024,2
506493042,2
506493176,2
506493182,2
506493190,2
506493193,2
506493218,2
506493238,2
506493249,2
506493561,2
506493729,2
506493797,2
506493925,2
506493944,2
506493948,2
506493959,2
506494001,2
506494012,2
506494145,2
506494164,2
506494189,2
506494224,2
506494311,2
506494318,2
506494518,2
506494538,2
506494621,2
506494681,2
506494739,2
506494834,2
506494872,2
506494992,3
506495080,2
506495134,2
506495141,2
506495334,2
506495389,2
506495421,2
506495446,2
506495450,2
506495490,2
506495619,2
506495628,2
506495676,2
506495686,2
506495752,2
506495907,2
506495926,2
506495970,2
506496132,2
506496138,2
506496199,2
506496206,2
506496379,2
506496382,2
506496390,2
506496405,2
506496475,2
506496513,2
506496644,2
506496672,2
506496812,2
506496976,3
506497015,2
506497088,3
506497152,2
506497163,2
506497175,2
506497215,2
506497383,2
506497398,2
506497399,2
506497524,2
506497588,2
506497637,2
506497662,2
506497724,2
506497846,2
506497971,2
506497978,2
506498040,2
506498087,2
506498165,2
506498171,2
506498243,2
506498257,2
506498300,2
506501187,2
506501201,2
506501347,2
506501366,2
506501416,2
506501468,2
506501555,2
506501695,2
506501780,2
506501830,2
506501864,2
506501882,2
506502038,2
506502103,2
506502271,2
506502473,2
506502561,2
506502862,2
506502869,2
506502904,2
506502930,2
506502949,2
506503031,2
506503103,2
506503147,2
506503180,2
506503237,2
506503475,2
506503482,2
506503580,2
506503663,2
506503706,2
506503737,2
506503964,2
506503992,2
506507948,2
506507965,2
506508213,2
506508332,2
506508375,4
506508454,2
506508465,2
506508524,2
506508557,2
506508669,2
506508680,2
506508742,2
506508797,2
506508999,2
506509000,2
506509055,2
506509153,2
506509331,2
506509341,2
506509342,2
506509371,2
506509383,2
506509455,2
506509458,2
506509481,2
506509538,2
506509560,2
506509569,2
506509583,3
506509595,2
506509641,2
506509724,2
506509749,2
506509784,2
506509802,3
506509831,2
506509862,2
506509994,2
506510019,2
506510023,2
506510244,2
506510261,2
506510347,2
506510369,2
506510430,2
506510453,2
506510476,2
506510634,2
506510641,2
506510674,2
506510690,2
506510698,2
506514462,2
506514490,3
506514531,2
506514677,2
506514699,2
506514961,2
506515046,2
506515082,2
506515091,2
506515108,2
506515111,2
506515140,2
506515243,2
506515397,2
506515400,2
506515442,2
506515564,2
506515567,2
506515588,2
506515874,2
506515949,2
506515959,2
506516042,2
506516333,2
506516350,2
506516359,2
506516408,2
506516417,2
506516443,2
506516466,2
506516471,2
506516586,2
506521669,2
506521692,2
506521768,2
506521968,2
506522001,2
506522034,2
506522036,2
506522153,2
506522315,2
506522320,2
506522332,2
506522334,2
506522418,2
506522436,2
506522534,2
506522583,2
506522609,2
506522616,2
506522622,2
506522739,2
506522783,2
506522939,3
506523026,2
506523044,2
506523083,2
506523098,2
506523161,3
506523190,3
506523272,2
506523480,2
506523519,2
506523608,2
506523611,2
506523790,2
506523865,2
506523880,2
506523888,2
506523908,2
506524087,2
506524142,2
506524143,2
506524147,2
506524229,2
506528817,2
506528820,2
506528846,2
506528862,4
506528885,2
506529015,2
506529082,2
506529116,2
506529283,2
506529336,2
506529379,2
506529512,2
506529529,2
506529599,3
506529854,2
506530060,2
506530078,2
506530152,2
506530187,2
506530196,2
506530206,2
506530352,2
506530371,2
506530409,2
506530441,2
506530442,2
506530545,2
506530546,2
506536462,2
506536631,2
506545737,2
506545781,2
506545808,2
506545873,2
506545920,2
506554862,2
506554926,2
506555023,2
506555048,2
506555199,2
506555219,2
506555247,2
506555364,2
506555386,2
506555391,2
506555468,2
506555529,2
506555612,2
506555625,2
506555731,2
506555738,2
506555768,2
506555787,2
506555803,2
506555834,2
506555919,2
506556021,2
506556049,2
506556093,2
506556136,2
506556148,2
506556166,2
506556178,2
506556195,2
506556272,2
506556305,2
506556332,2
506556722,2
506556951,2
506556998,2
506557073,2
506562081,2
506562112,2
506562162,2
506562214,2
506562435,2
506562666,2
506562681,2
506562752,2
506562774,2
506562800,2
506562858,2
506562874,2
506562896,2
506562919,2
506562935,2
506563041,2
506563044,2
506563045,2
506563096,2
506563138,2
506563219,2
506563396,2
506563462,2
506563531,2
506563674,2
506563680,2
506563702,2
506563735,2
506563945,2
506563987,2
506564035,2
506564100,2
506564131,2
506569264,2
506569276,2
506569406,2
506569427,2
506569484,2
506569515,2
506569619,2
506569715,2
506569720,2
506569819,2
506569863,2
506569885,2
506569947,2
506569979,2
506570000,2
506570084,2
506570132,2
506570134,2
506570193,2
506570215,2
506570270,2
506577401,2
506577458,2
506577550,2
506577579,2
506577623,2
506586712,3
506586809,2
506586810,2
506586846,2
506586947,2
506587125,2
506587247,2
506587420,2
506587483,2
506587505,2
506587552,2
506587583,2
506587625,2
506587715,2
506587997,2
506588000,2
506588031,2
506588047,2
506588141,2
506588184,2
506588293,2
506588720,2
506588786,2
506588851,2
506595771,2
506610196,2
506610217,2
506610245,2
506610259,2
506610385,4
506610515,2
506610516,2
506610521,2
506610633,3
506610669,2
506610726,2
506610884,2
506611063,2
506611103,2
506611194,2
506611621,2
506611629,2
506611652,2
506611944,2
506612125,2
506612155,2
506612248,2
506612357,2
506612396,2
506612403,2
506612471,2
506612515,2
506612539,2
506612580,2
506612602,2
506612625,2
506612641,2
506612644,2
506612693,2
506612813,2
506612829,2
506613004,2
506613013,2
506613113,2
506613444,2
506613449,2
506613489,2
506613495,2
506613523,2
506613567,2
506613607,2
506613673,2
506613717,2
506613866,2
506614041,2
506614113,2
506614164,2
506614165,2
506614205,2
506614234,2
506614238,2
506614254,2
506614255,2
506614275,2
506614293,2
506614301,2
506614350,2
506614360,2
506614441,2
506614488,2
506614554,2
506614599,3
506614604,2
506614646,2
506614737,2
506614814,2
506614854,2
506614884,2
506614899,2
506614924,2
506614980,2
506615166,2
506615214,2
506615253,2
506615308,2
506615504,2
506615518,2
506615630,2
506615640,2
506615657,2
506615735,2
506615771,2
506615779,2
506615794,2
506615804,2
506615806,2
506615810,2
506615895,2
506615948,2
506616085,2
506616191,2
506616221,2
506616225,2
506616317,2
506616366,2
506616426,2
506616670,2
506616675,2
506616701,2
506616800,2
506616828,2
506616852,2
506616942,2
506616987,2
506617017,2
506617065,2
506617178,2
506617461,2
506617546,2
506617576,2
506617582,2
506617588,2
506617595,2
506617692,2
506617733,2
506617909,2
506617953,2
506618045,2
506618075,2
506618109,2
506618148,2
506618207,2
506618248,2
506618256,2
506618343,2
506618483,2
506618656,2
506618926,2
506619024,2
506619055,2
506619114,2
506619166,2
506619224,2
506619253,2
506619390,2
506619603,2
506619738,2
506619759,2
506619774,2
506619784,2
506619846,2
506619948,2
506620153,2
506620254,2
506620268,2
506620411,2
506620432,2
506620442,2
506620448,2
506620620,2
506620793,2
506620896,2
506621104,2
506621125,2
506621157,2
506621326,2
506621419,2
506621436,2
506621437,2
506621440,2
506621460,2
506621521,2
506621721,2
506621771,2
506621832,2
506621864,2
506621880,2
506621907,2
506621957,2
506621976,2
506622442,2
506622668,2
506622697,2
506622779,2
506622816,2
506622827,2
506622887,2
506623004,2
506623012,2
506623145,2
506623184,2
506623187,2
506623226,2
506623246,2
506623312,2
506623465,2
506623536,2
506623577,2
506623697,2
506623741,2
506623836,2
506623885,2
506623911,2
506624030,2
506624067,2
506624082,2
506624144,2
506624340,2
506624399,2
506624464,2
506624500,2
506624504,2
506624517,2
506624618,2
506624692,2
506624709,2
506624710,2
506624805,2
506624840,2
506624879,2
506624890,2
506624907,2
506624992,2
506625003,2
506625006,2
506625054,2
506625120,2
506625240,2
506625246,2
506625289,2
506625332,2
506625337,2
506625398,2
506625448,2
506625456,2
506625483,2
506625563,2
506625603,2
506625665,2
506625729,4
506625888,2
506625909,2
506625936,2
506625994,4
506626252,2
506626333,2
506626341,2
506626382,2
506626468,2
506626562,2
506626790,2
506626798,2
506626846,2
506626901,2
506626919,2
506626926,2
506626937,2
506626973,2
506627000,2
506627062,2
506627099,2
506627225,2
506627236,2
506627257,2
506627294,2
506627369,2
506627489,2
506627531,2
506627674,2
506627879,2
506627898,2
506628093,2
506628133,2
506628154,2
506628169,2
506628243,2
506628342,2
506628382,2
506628392,2
506628579,2
506628594,2
506628620,2
506628646,2
506628653,2
506628757,2
506628839,2
506628862,2
506628911,2
506629023,2
506629339,2
506629396,2
506629457,2
506629613,2
506629614,2
506629663,2
506629716,2
506629865,2
506629888,2
506630071,2
506630244,2
506630309,2
506630314,2
506630324,2
506630419,2
506630509,2
506630636,2
506630673,2
506630698,2
506630723,2
506630755,2
506630838,2
506630842,2
506630904,2
506631055,2
506631155,2
506631170,2
506631179,2
506631330,2
506631336,2
506631520,2
506631522,2
506631569,2
506631599,2
506631613,2
506631656,2
506631674,2
506631720,2
506631761,2
506631805,2
506631841,2
506631842,2
506631888,2
506631909,2
506631961,2
506631989,2
506632097,2
506632184,2
506632197,2
506632202,2
506632206,2
506632288,2
506632333,2
506632372,2
506632403,2
506632433,2
506632478,2
506632502,2
506632523,2
506632549,2
506632558,2
506632601,5
506632732,2
506632788,2
506632981,2
506633011,2
506633048,2
506633052,2
506633062,2
506633116,2
506633127,2
506633143,2
506633326,2
506633494,2
506633496,2
506633501,2
506633513,2
506633598,2
506633664,2
506633755,2
506633768,2
506633826,2
506633891,2
506633907,2
506633963,2
506633974,2
506633988,2
506634004,2
506634060,2
506634099,2
506634178,2
506634185,2
506634196,2
506634290,2
506634299,2
506634431,2
506634464,2
506634726,2
506634753,2
506634757,2
506634811,2
506634817,2
506634931,2
506634970,2
506634975,2
506635115,2
506635138,2
506635203,2
506635211,2
506635423,2
506635445,2
506635468,2
506635707,2
506635742,2
506635781,2
506635835,2
506635903,2
506635918,2
506635980,2
506635982,2
506636030,2
506636105,2
506636223,2
506636338,2
506636380,2
506636392,2
506636476,2
506636493,2
506636495,2
506636507,2
506636565,2
506636605,2
506636712,2
506636788,2
506636870,2
506636947,2
506636952,2
506636995,2
506636998,2
506637022,2
506637120,2
506637204,2
506637350,2
506637512,2
506637715,2
506637791,2
506637813,2
506637845,2
506637855,2
506637947,2
506638057,2
506638063,2
506638097,2
506638301,2
506638518,2
506638520,2
506638532,2
506638586,2
506638972,2
506639045,2
506639069,2
506639246,2
506639337,2
506639397,2
506639444,2
506639500,2
506639640,2
506639675,2
506639725,2
506639746,2
506639835,2
506639871,2
506639914,2
506640007,2
506640008,2
506640065,2
506640114,2
506640174,2
506640277,2
506640310,2
506640334,2
506640353,2
506640378,2
506640417,2
506640471,2
506640533,2
506640549,2
506640554,2
506640569,2
506640589,2
506640797,2
506640917,2
506640951,2
506640967,2
506640968,2
506640972,2
506641056,2
506641140,2
506641141,2
506641360,2
506641389,2
506641432,2
506641486,2
506641610,2
506641684,2
506641721,2
506641740,2
506641842,2
506641911,2
506641981,2
506642015,2
506642042,2
506642053,2
506642132,2
506642145,2
506642156,2
506642161,2
506642248,2
506642287,2
506642309,2
506642349,2
506642492,2
506642509,2
506642547,2
506642553,2
506642569,2
506642574,2
506642606,2
506642622,2
506642752,2
506642777,2
506642974,2
506642993,2
506643182,2
506643259,2
506643340,2
506643358,2
506643396,2
506643417,2
506643629,2
506643632,2
506643733,2
506643736,2
506643879,2
506643904,2
506643989,2
506644034,2
506644089,2
506644185,2
506644208,2
506644227,2
506644305,2
506644559,2
506644606,2
506644618,2
506644753,2
506644863,2
506644867,2
506645301,2
506645440,2
506645584,2
506645635,2
506645761,2
506645786,2
506645812,2
506645865,2
506645869,2
506646004,2
506646217,2
506646283,2
506646299,2
506646494,2
506646517,2
506646727,2
506646821,2
506646889,2
506646906,2
506647008,2
506647144,2
506647202,2
506647214,2
506647238,2
506647459,2
506647548,2
506647840,2
506647888,2
506647973,2
506648100,2
506648119,2
506648327,2
506648419,2
506648488,2
506648498,2
506648506,3
506648724,2
506648762,2
506648778,2
506648866,2
506648888,2
506649089,2
506649112,2
506649309,2
506649351,2
506649402,2
506649465,2
506649654,2
506649689,2
506649833,2
506649907,2
506649946,2
506649955,2
506650047,2
506650114,2
506650142,2
506650228,2
506650288,2
506650311,2
506650337,2
506650496,2
506650547,2
506650638,2
506650721,2
506650749,2
506650861,2
506650865,2
506651091,2
506651101,2
506651110,2
506651150,2
506651154,2
506651177,2
506651285,2
506651316,2
506651418,2
506651496,2
506651660,2
506651847,2
506651879,2
506651894,2
506651978,2
506652046,2
506652169,2
506652235,2
506652286,2
506652331,2
506652475,2
506652662,2
506652757,2
506652784,2
506652833,2
506652878,2
506652951,4
506652996,2
506653014,2
506653024,2
506653044,2
506653102,2
506653149,2
506653210,3
506653223,2
506653489,2
506653506,2
506653532,2
506653654,2
506653762,2
506653769,2
506653869,2
506653881,2
506653902,2
506654271,2
506654298,2
506654338,2
506654345,2
506654361,2
506654372,2
506654393,2
506654453,2
506654455,2
506654492,2
506654575,3
506654624,2
506654726,2
506654753,2
506654764,2
506654767,2
506654808,2
506654866,2
506654885,2
506655164,2
506655373,2
506655437,2
506655477,2
506655580,2
506655628,2
506655693,2
506655708,2
506655750,2
506655762,2
506655792,2
506655845,2
506655861,2
506656010,2
506656032,2
506656057,2
506656095,2
506656148,2
506656162,2
506656262,2
506656429,2
506656604,2
506656606,6
506656620,2
506656678,2
506656714,2
506656792,2
506656794,2
506656841,2
506656890,2
506656960,2
506657009,2
506657120,2
506657200,2
506657258,2
506657416,2
506657486,2
506657615,2
506657631,2
506657683,2
506657702,2
506657739,2
506657740,2
506657750,2
506657775,2
506657805,2
506657914,2
506657947,2
506657959,2
506658094,2
506658121,2
506658240,2
506658279,2
506658386,2
506658418,2
506658505,2
506658529,2
506658577,2
506658655,2
506658717,2
506658733,2
506658895,2
506658911,2
506658919,2
506659005,2
506659136,2
506659166,2
506659225,2
506659260,2
506659261,2
506659347,2
506659421,2
506659489,2
506659507,2
506659523,2
506659625,2
506659720,2
506659764,2
506659780,2
506659977,2
506659989,2
506660108,2
506660109,2
506660140,2
506660221,2
506660275,2
506660399,2
506660477,2
506660534,2
506660634,2
506660711,2
506660736,2
506660742,2
506660763,2
506660792,2
506660904,2
506660942,2
506660976,2
506661059,2
506661092,2
506661227,2
506661291,2
506661307,2
506661313,2
506661339,2
506661466,2
506661471,2
506661548,2
506661587,2
506661603,2
506661686,2
506661769,2
506661777,2
506661853,2
506661904,2
506661914,2
506661931,2
506662002,2
506662004,2
506662107,2
506662109,2
506662123,2
506662134,2
506662215,2
506662267,2
506662363,2
506662370,2
506662542,2
506662706,2
506662891,2
506662964,2
506662988,2
506663077,2
506663247,2
506663376,2
506663402,2
506663430,2
506663541,2
506663575,2
506663608,2
506663661,2
506663719,2
506663736,2
506663823,2
506663892,2
506663956,2
506663962,2
506664029,2
506664034,2
506664040,2
506664090,2
506664192,2
506664333,2
506664350,2
506664409,2
506664425,2
506664459,2
506664470,2
506664771,2
506664782,2
506664938,2
506664967,2
506665070,2
506665084,2
506665130,2
506665145,2
506665187,2
506665324,2
506665457,2
506665483,2
506665576,2
506665647,2
506665713,2
506665749,2
506665775,2
506665838,2
506665854,2
506665955,2
506665997,2
506666207,2
506666408,2
506666513,2
506666620,2
506666801,2
506666819,2
506666826,2
506667033,2
506667145,2
506667234,2
506667304,2
506667523,2
506667715,2
506667729,2
506667740,2
506667760,2
506667790,2
506667835,2
506667947,2
506667972,2
506668043,2
506668073,2
506668176,2
506668234,2
506668269,2
506668280,2
506668286,2
506668297,2
506668359,2
506668548,2
506668572,2
506668593,2
506668600,2
506668607,2
506668758,2
506669049,2
506669057,2
506669179,2
506669595,2
506669676,2
506669818,2
506669839,2
506670184,2
506670264,2
506670280,2
506670440,2
506670478,2
506670554,2
506670595,2
506670609,2
506670717,2
506670754,2
506670805,2
506670807,2
506671050,2
506671065,2
506671167,2
506671178,2
506671207,2
506671240,2
506671271,2
506671650,2
506671657,2
506671668,2
506671829,2
506671831,2
506672007,2
506672032,2
506672057,2
506672188,2
506672203,2
506672215,2
506672237,2
506672274,2
506672319,2
506672320,2
506672328,2
506672331,2
506672473,2
506672500,2
506672581,2
506672619,2
506672757,2
506673038,2
506673182,2
506673236,2
506673267,2
506673277,2
506673343,2
506673350,2
506673410,2
506673537,2
506673711,2
506674013,2
506674074,2
506674171,2
506674214,2
506674260,2
506674285,2
506674288,2
506674318,2
506674374,2
506674406,2
506674541,2
506674550,2
506674560,2
506674632,2
506674754,4
506674786,2
506674844,2
506675043,2
506675067,2
506675104,2
506675151,2
506675280,2
506675283,2
506675286,4
506675666,2
506675714,2
506675716,2
506675730,2
506675807,2
506675911,2
506675933,2
506675999,2
506676029,2
506676042,2
506676137,2
506676244,2
506676303,2
506676447,2
506676604,2
506676725,2
506676826,2
506676845,2
506676981,2
506677116,2
506677279,2
506677289,2
506677292,2
506677419,2
506677463,2
506677513,2
506677558,2
506677663,2
506677677,2
506677708,2
506677763,2
506677871,2
506677915,2
506677957,2
506678082,2
506678162,2
506678173,2
506678305,2
506678347,2
506678393,2
506678403,2
506678665,2
506678674,2
506678763,2
506678836,2
506678859,2
506679031,2
506679100,2
506679141,2
506679213,2
506679256,2
506679349,2
506679359,2
506679442,2
506679502,2
506679567,2
506679607,2
506679637,2
506679716,2
506679766,2
506679799,2
506680020,2
506680051,2
506680191,2
506680247,2
506680248,2
506680288,2
506680296,2
506680350,2
506680387,2
506680399,2
506680494,2
506680566,2
506680595,2
506680620,2
506680634,2
506680683,2
506680734,2
506680777,4
506680859,2
506680894,2
506680933,2
506680945,2
506681033,2
506681159,2
506681241,3
506681366,2
506681379,2
506681467,2
506681522,2
506681562,2
506681564,2
506681571,2
506681820,2
506681999,2
506682065,2
506682199,2
506682226,2
506682445,2
506682628,2
506682646,2
506682736,2
506682799,2
506682826,2
506682959,2
506682992,2
